stock,price,ret
017670,228500,0.9
017670,228500,0.0
017670,231500,1.3
017670,230500,-0.4
017670,228000,-1.1
017670,226000,-0.9
017670,222500,-1.6
017670,224500,0.9
017670,221000,-1.6
017670,220500,-0.2
017670,221000,0.2
017670,222000,0.4
017670,223000,0.4
017670,222500,-0.2
017670,224500,0.9
017670,224000,-0.2
017670,227500,1.6
017670,227500,0.0
017670,227500,0.0
017670,223000,-2.0
017670,222000,-0.4
017670,222000,0.0
017670,223000,0.4
017670,222500,-0.2
017670,226500,1.8
017670,230000,1.6
017670,241000,4.8
017670,246500,2.3
017670,241500,-2.0
017670,234500,-2.9
017670,237500,1.3
017670,235500,-0.8
017670,241500,2.6
017670,243000,0.6
017670,242000,-0.4
017670,237000,-2.1
017670,237000,0.0
017670,235000,-0.8
017670,231500,-1.5
017670,233000,0.6
017670,230500,-1.1
017670,229000,-0.6
017670,228500,-0.2
017670,228000,-0.2
017670,227500,-0.2
017670,228500,0.4
017670,233000,2.0
017670,237500,1.9
017670,237500,0.0
017670,240500,1.3
017670,237000,-1.5
017670,238000,0.4
017670,237500,-0.2
017670,236500,-0.4
017670,239500,1.3
017670,240500,0.4
017670,241000,0.2
017670,242000,0.4
017670,239000,-1.2
017670,242000,1.3
017670,245000,1.2
017670,250500,2.2
017670,247000,-1.4
017670,253000,2.4
017670,257000,1.6
017670,259500,1.0
017670,250500,-3.5
017670,252000,0.6
017670,257000,2.0
017670,256500,-0.2
017670,257000,0.2
017670,259500,1.0
017670,264500,1.9
017670,261500,-1.1
017670,262000,0.2
017670,257000,-1.9
017670,254000,-1.2
017670,258500,1.8
017670,263500,1.9
017670,261000,-1.0
017670,262000,0.4
017670,263500,0.6
017670,261000,-1.0
017670,262500,0.6
017670,256500,-2.3
017670,262000,2.1
017670,262500,0.2
017670,261500,-0.4
017670,263500,0.8
017670,265500,0.8
017670,271500,2.3
017670,274000,0.9
017670,276000,0.7
017670,277000,0.4
017670,278500,0.5
017670,277000,-0.5
017670,269500,-2.7
017670,271500,0.7
017670,269500,-0.7
017670,275000,2.0
017670,282000,2.6
017670,275500,-2.3
017670,272000,-1.3
017670,279500,2.8
017670,281000,0.5
017670,278500,-0.9
017670,285000,2.3
017670,270000,-5.3
017670,270000,0.0
017670,268500,-0.6
017670,268000,-0.2
017670,274000,2.2
017670,279500,2.0
017670,282500,1.1
017670,286000,1.2
017670,283000,-1.0
017670,278500,-1.6
017670,283500,1.8
017670,275000,-3.0
017670,276000,0.4
017670,269000,-2.5
017670,268000,-0.4
017670,261500,-2.4
017670,257500,-1.5
017670,263500,2.3
017670,262500,-0.4
017670,268500,2.3
017670,267500,-0.4
017670,266000,-0.6
017670,267000,0.4
017670,266500,-0.2
017670,270000,1.3
017670,267000,-1.1
017670,279000,4.5
017670,276000,-1.1
017670,282500,2.4
017670,280000,-0.9
017670,286500,2.3
017670,284000,-0.9
017670,279500,-1.6
017670,278500,-0.4
017670,284000,2.0
017670,284000,0.0
017670,289500,1.9
017670,282000,-2.6
017670,278000,-1.4
017670,282000,1.4
017670,287500,2.0
017670,283000,-1.6
017670,283500,0.2
017670,287500,1.4
017670,283000,-1.6
017670,280000,-1.1
017670,280000,0.0
017670,277000,-1.1
017670,270000,-2.5
017670,273000,1.1
017670,273000,0.0
017670,276000,1.1
017670,276000,0.0
017670,269000,-2.5
017670,266000,-1.1
017670,269500,1.3
017670,272500,1.1
017670,275500,1.1
017670,279500,1.4
017670,276500,-1.1
017670,276000,-0.2
017670,269500,-2.4
017670,271000,0.6
017670,263500,-2.8
017670,267000,1.3
017670,268500,0.6
017670,267500,-0.4
017670,268500,0.4
017670,269500,0.4
017670,263500,-2.2
017670,264000,0.2
017670,269000,1.9
017670,271000,0.7
017670,269000,-0.7
017670,272500,1.3
017670,267500,-1.8
017670,258500,-3.4
017670,258000,-0.2
017670,260000,0.8
017670,259500,-0.2
017670,261000,0.6
017670,261000,0.0
017670,259500,-0.6
017670,259500,0.0
017670,260000,0.2
017670,255000,-1.9
017670,259500,1.8
017670,260000,0.19
017670,260000,0.0
017670,259000,-0.4
017670,261000,0.8
017670,260000,-0.4
017670,259500,-0.2
017670,263000,1.4
017670,260500,-1.0
017670,261000,0.2
017670,261000,0.0
017670,258000,-1.2
017670,254000,-1.6
017670,252000,-0.8
017670,249000,-1.2
017670,248000,-0.4
017670,245500,-1.0
017670,246500,0.4
017670,253500,2.8
017670,252000,-0.6
017670,253000,0.4
017670,251000,-0.8
017670,249500,-0.6
017670,252000,1.0
017670,253000,0.4
017670,250500,-1.0
017670,253000,1.0
017670,251500,-0.6
017670,251500,0.0
017670,254500,1.2
017670,251000,-1.4
017670,243000,-3.2
017670,245500,1.0
017670,246500,0.4
017670,245500,-0.4
017670,244000,-0.6
017670,246500,1.0
017670,245000,-0.6
017670,245000,0.0
017670,246000,0.4
017670,247500,0.6
017670,247500,0.0
017670,244500,-1.2
017670,243500,-0.4
017670,243500,-0.4
017670,244500,0.4
017670,243500,-0.4
017670,246000,1.0
017670,248000,0.8
017670,246500,-0.6
017670,247500,0.4
017670,247500,0.0
017670,251500,1.6
017670,256000,1.8
017670,256500,0.2
017670,262500,2.3
017670,263500,0.4
017670,262500,-0.4
017670,259500,-1.1
017670,259500,0.0
017670,258000,-0.6
017670,258000,0.0
017670,257500,-0.2
017670,260500,1.2
017670,258000,-1.0
017670,253000,-1.9
017670,251000,-0.8
017670,253000,0.8
017670,256500,1.4
017670,253500,-1.2
017670,252000,-0.6
017670,250000,-0.8
017670,250500,0.2
017670,250000,-0.2
017670,254000,1.6
017670,257500,1.4
017670,255000,-1.0
017670,253500,-0.6
017670,253500,0.0
017670,257000,1.4
017670,259500,1.0
017670,259000,-0.2
017670,261500,1.0
017670,264000,1.0
017670,263000,-0.4
017670,260500,-1.0
017670,262000,0.6
017670,260000,-0.8
017670,259000,-0.4
017670,259000,0.0
017670,257500,-0.6
017670,259000,0.6
017670,257000,-0.8
017670,260500,1.4
017670,258000,-1.0
017670,262000,1.6
017670,262500,0.2
017670,260500,-0.8
017670,255000,-2.1
017670,254500,-0.2
017670,254500,0.0
017670,260000,2.2
017670,260500,0.2
017670,259500,-0.4
017670,259000,-0.2
017670,259500,0.2
017670,258500,-0.4
017670,257000,-0.6
017670,257500,0.2
017670,255000,-1.0
017670,248500,-2.6
017670,245500,-1.2
017670,246000,0.2
017670,246500,0.2
017670,248500,0.8
017670,244000,-1.8
017670,252000,3.3
017670,252500,0.2
017670,247500,-2.0
017670,244500,-1.2
017670,240500,-1.6
017670,242000,0.6
017670,241000,-0.4
017670,236000,-2.1
017670,239000,1.3
017670,231500,-3.1
017670,232500,0.4
017670,234000,0.6
017670,238000,1.7
017670,237500,-0.2
017670,237000,-0.2
017670,235500,-0.6
017670,237000,0.6
017670,238000,0.4
017670,240000,0.8
017670,239500,-0.2
017670,239000,-0.2
017670,239000,0.0
017670,239000,0.0
017670,236500,-1.0
017670,237000,0.2
017670,237000,0.0
017670,240000,1.3
017670,238000,-0.8
017670,239000,0.4
017670,239500,0.2
017670,238500,-0.4
017670,238000,-0.2
017670,238500,0.2
017670,241000,1.0
017670,240500,-0.2
017670,240000,-0.2
017670,239500,-0.2
017670,239500,0.0
017670,241500,0.8
017670,239000,-1.0
017670,235000,-1.7
017670,234500,-0.2
017670,233000,-0.6
017670,235000,0.9
017670,233000,-0.8
017670,236500,1.5
017670,236500,0.0
017670,238000,0.6
017670,237000,-0.4
017670,239000,0.8
017670,238500,-0.2
017670,238500,0.0
017670,238000,-0.2
017670,236000,-0.8
017670,238500,1.1
017670,235500,-1.3
017670,237000,0.6
017670,235000,-0.8
017670,234000,-0.4
017670,237000,1.3
017670,236000,-0.4
017670,236000,-0.4
017670,236000,0.0
017670,236000,0.0
017670,238000,0.8
017670,238000,0.8
017670,237500,-0.2
017670,237500,-0.2
017670,243000,2.3
017670,243000,2.3
017670,242000,-0.4
017670,242000,-0.4
017670,242500,0.2
017670,242500,0.2
017670,244500,0.8
017670,244500,0.8
017670,242000,-1.0
017670,242000,-1.0
017670,242000,0.0
017670,242000,0.0
017670,243500,0.6
017670,243500,0.6
017670,244500,0.4
017670,244500,0.4
017670,245500,0.4
017670,245500,0.4
017670,244500,-0.4
017670,244500,-0.4
017670,241500,-1.2
017670,241500,-1.2
017670,244500,1.2
017670,244500,1.2
017670,246000,0.6
017670,246000,0.6
017670,244000,-0.8
017670,244000,-0.8
017670,245000,0.4
017670,245000,0.4
017670,246500,0.6
017670,246500,0.6
017670,246000,-0.2
017670,246000,-0.2
017670,242000,-1.6
017670,242000,-1.6
017670,242500,0.2
017670,242500,0.2
017670,239000,-1.4
017670,238000,-0.4
017670,238500,0.2
017670,239000,0.2
017670,240000,0.4
017670,241000,0.4
017670,239500,-0.6
017670,240500,0.4
017670,241500,0.4
017670,240500,-0.4
017670,242000,0.6
017670,243000,0.4
017670,243500,0.2
017670,244000,0.2
017670,242500,-0.6
017670,244500,0.8
017670,237500,-2.9
017670,238000,0.2
017670,234000,-1.7
017670,234000,0.0
017670,231500,-1.1
017670,233000,0.6
017670,232500,-0.2
017670,232000,-0.2
017670,231000,-0.4
017670,234500,1.5
017670,236000,0.6
017670,237500,0.6
017670,236000,-0.6
017670,235000,-0.4
017670,236000,0.4
017670,236500,0.2
017670,238500,0.8
017670,237000,-0.6
017670,232500,-1.9
017670,232500,0.0
017670,229000,-1.5
017670,229500,0.2
017670,226500,-1.3
017670,226500,0.0
017670,225000,-0.7
017670,229000,1.8
017670,228500,-0.2
017670,225000,-1.5
017670,223500,-0.7
017670,226500,1.3
017670,228500,0.9
017670,227500,-0.4
017670,228000,0.2
017670,226000,-0.9
017670,225000,-0.4
017670,222000,-1.3
017670,219500,-1.1
017670,217500,-0.9
017670,217500,0.0
017670,216000,-0.7
017670,217000,0.5
017670,212500,-2.1
017670,208000,-2.1
017670,207000,-0.5
017670,219500,6.0
017670,221500,0.9
017670,222500,0.4
017670,219000,-1.6
017670,218500,-0.2
017670,217500,-0.5
017670,211500,-2.8
017670,197000,-6.9
017670,193000,-2.0
017670,187500,-2.8
017670,180000,-4.0
017670,173000,-3.9
017670,175000,1.16
017670,165500,-5.4
017670,171000,3.3
017670,174500,2.0
017670,173000,-0.86
017670,176500,2.02
017670,176000,-0.28
017670,177000,0.6
017670,175000,-1.1
017670,182000,4.0
017670,183000,0.6
017670,190500,4.1
017670,190500,0.0
017670,194000,1.84
017670,193500,-0.3
017670,194000,0.3
017670,190000,-2.1
017670,196000,3.2
017670,196500,0.3
017670,199000,1.3
017670,203500,2.3
017670,209500,3.0
017670,214500,2.4
017670,215500,0.5
017670,209500,-2.8
017670,213000,1.7
017670,213000,0.0
017670,211500,-0.7
017670,208500,-1.4
017670,206500,-1.0
017670,207000,0.2
017670,207000,0.0
017670,205000,-1.0
017670,210000,2.4
017670,206500,-1.7
017670,207000,0.2
017670,204000,-1.4
017670,205500,0.7
017670,209000,1.7
017670,211500,1.2
017670,213000,0.7
017670,208500,-2.1
017670,212000,1.7
017670,212000,0.0
017670,210000,-0.9
017670,212000,1.0
017670,216000,1.9
017670,224500,3.9
017670,225000,0.2
017670,230000,2.2
017670,227000,-1.3
017670,223500,-1.5
017670,222500,-0.4
017670,221000,-0.7
017670,219000,-0.9
017670,215000,-1.8
017670,208500,-3.0
017670,201000,-3.6
017670,209000,4.0
017670,207000,-1.0
017670,205500,-0.7
017670,206000,0.2
017670,206500,0.2
017670,205500,-0.5
017670,205500,0.0
017670,203000,-1.2
017670,208500,2.7
017670,207000,-0.7
017670,211000,1.9
017670,222000,5.2
017670,225000,1.4
017670,221000,-1.8
017670,225000,1.8
017670,218000,-3.1
017670,218500,0.2
017670,218000,-0.2
017670,215000,-1.4
017670,215500,0.2
017670,217500,0.9
017670,218000,0.2
017670,218000,0.0
017670,217000,-0.5
017670,216500,-0.2
017670,215500,-0.5
017670,214500,-0.5
017670,211500,-1.4
017670,208000,-1.6
017670,208500,0.2
017670,214000,2.6
017670,216500,1.2
017670,220000,1.6
017670,220500,0.2
017670,219000,-0.7
017670,225500,3.0
017670,227000,0.7
017670,220500,-2.9
017670,229000,3.8
017670,238000,3.9
017670,237000,-0.4
017670,241500,1.9
017670,242000,0.2
017670,237000,-2.1
017670,229000,-3.4
017670,231000,0.9
017670,227500,-1.5
017670,235500,3.5
017670,242000,2.8
017670,247500,2.3
017670,248500,0.4
017670,245500,-1.2
017670,242500,-1.2
017670,248000,2.3
017670,242000,-2.4
017670,242500,0.2
017670,241000,-0.6
017670,237500,-1.4
017670,243500,2.5
017670,241500,-0.8
017670,238000,-1.4
017670,240000,0.8
017670,243000,1.2
017670,248000,2.1
017670,246000,-0.8
017670,243000,-1.2
017670,244000,0.4
017670,244000,0.0
017670,240500,-1.4
017670,237500,-1.2
017670,233000,-1.9
017670,230500,-1.1
017670,231000,0.2
017670,233000,0.9
017670,238000,2.2
017670,240500,1.0
017670,241000,0.2
017670,241000,0.0
017670,240000,-0.4
017670,239500,-0.2
017670,242500,1.2
017670,230500,-5.0
017670,234500,1.7
017670,234500,0.0
017670,232500,-0.8
017670,233000,0.2
017670,238000,2.2
017670,238500,0.2
017670,238500,0.0
017670,234000,-1.9
017670,232500,-0.6
017670,229500,-1.3
017670,222500,-3.0
017670,214000,-3.8
017670,215000,0.5
017670,219000,1.9
017670,218500,-0.2
017670,223000,2.1
017670,227000,1.8
017670,225500,-0.7
017670,227000,0.7
017670,230500,1.5
017670,230000,-0.2
017670,229500,-0.2
017670,232000,1.1
017670,232500,0.2
017670,231000,-0.6
017670,229500,-0.6
017670,229000,-0.2
017670,231000,0.9
017670,232000,0.4
017670,229000,-1.3
017670,232000,1.3
017670,235000,1.3
017670,237500,1.1
017670,236500,-0.4
017670,239000,1.1
017670,238500,-0.2
017670,239500,0.4
017670,239000,-0.2
017670,240000,0.4
017670,240000,0.0
017670,238000,-0.8
017670,247000,3.8
017670,249000,0.8
017670,246000,-1.2
017670,247000,0.4
017670,246000,-0.4
017670,246500,0.2
017670,249000,1.0
017670,244000,-2.0
017670,245000,0.4
017670,247000,0.8
017670,247000,0.0
017670,237500,-3.8
017670,238000,0.2
017670,237000,-0.4
017670,246000,3.8
017670,250500,1.8
017670,270000,7.8
017670,265000,-1.8
017670,257500,-2.8
017670,253500,-1.6
017670,255000,0.6
017670,255500,0.2
017670,251500,-1.6
017670,244000,-2.98
017670,245000,0.41
017670,248500,1.43
017670,256000,3.02
017670,254000,-0.78
017670,263000,3.54
017670,254000,-3.42
017670,251000,-1.18
017670,248000,-1.2
017670,244000,-1.61
017670,245500,0.61
017670,245000,-0.2
017670,245000,0.0
017670,247000,0.82
017670,258500,4.66
017670,252000,-2.51
017670,247500,-1.79
017670,246000,-0.61
017670,246000,0.0
017670,251000,2.03
017670,253000,0.8
017670,253000,0.0
017670,253500,0.2
017670,248000,-2.17
017670,247000,-0.4
017670,243500,-1.42
017670,252000,3.49
017670,247500,-1.79
017670,247500,0.0
017670,252500,2.02
017670,246500,-2.38
017670,244000,-1.01
017670,244500,0.2
017670,248000,1.43
017670,250500,1.01
017670,252500,0.8
017670,255000,0.99
017670,257000,0.78
017670,256500,-0.19
017670,257500,0.39
017670,257000,-0.19
017670,254500,-0.97
017670,256000,0.59
017670,250500,-2.15
017670,249000,-0.6
017670,253500,1.81
017670,274000,8.09
017670,269000,-1.82
017670,268500,-0.19
017670,275000,2.42
017670,277000,0.73
017670,281000,1.44
017670,279000,-0.71
017670,281500,0.9
017670,281000,-0.18
017670,280000,-0.36
017670,276500,-1.25
017670,283000,2.35
017670,300000,6.01
017670,293500,-2.17
017670,300500,2.39
017670,302000,0.5
017670,301000,-0.33
017670,305000,1.33
017670,302000,-0.98
017670,310500,2.81
017670,314500,1.29
017670,316500,0.64
017670,318000,0.47
017670,316000,-0.63
017670,303500,-3.96
017670,303500,0.0
017670,304000,0.16
017670,307500,1.15
017670,309500,0.65
017670,312000,0.81
017670,318500,2.08
017670,319500,0.31
017670,310000,-2.97
017670,312500,0.81
017670,317000,1.44
017670,307000,-3.15
017670,306500,-0.16
017670,306000,-0.16
017670,309500,1.14
017670,314500,1.62
017670,314000,-0.16
017670,318500,1.43
017670,320000,0.47
017670,317000,-0.94
017670,317000,0.0
017670,328000,3.47
017670,330000,0.61
017670,328500,-0.45
017670,320500,-2.44
017670,323500,0.94
017670,328000,1.39
017670,327500,-0.15
017670,328000,0.15
017670,334000,1.83
017670,333000,-0.3
017670,330000,-0.9
017670,328000,-0.61
017670,327500,-0.15
017670,326500,-0.31
017670,326500,-0.31
017670,326500,-0.31
017670,321000,-1.68
017670,321000,0.0
017670,326000,1.56
017670,327000,0.31
017670,326500,-0.15
017670,329500,0.92
017670,323500,-1.82
017670,320000,-1.08
017670,315000,-1.56
017670,318500,1.11
017670,318000,-0.16
017670,317000,-0.31
017670,314500,-0.79
017670,317000,0.79
017670,322000,1.58
017670,326500,1.4
017670,325500,-0.31
017670,320000,-1.69
017670,320000,0.0
017670,322000,0.63
017670,326500,1.4
017670,324000,-0.77
017670,312000,-3.7
017670,309500,-0.8
017670,305000,-1.45
017670,308000,0.98
017670,304000,-1.3
017670,311000,2.3
017670,312500,0.48
017670,301000,-3.68
017670,302000,0.33
017670,306000,1.32
017670,306500,0.16
017670,306500,0.0
017670,305500,-0.33
017670,302000,-1.15
017670,302500,0.17
017670,293500,-2.98
017670,312500,6.47
017670,306000,-2.08
017670,292500,-4.41
017670,294500,0.68
017670,290000,-1.53
017670,284500,-1.9
017670,293000,2.99
017670,296000,1.02
017670,294000,-0.68
017670,290500,-1.19
017670,288000,-0.86
017670,291500,1.22
017670,298000,2.23
017670,313000,5.03
017670,308000,-1.6
017670,305500,-0.81
017670,306000,0.16
017670,300500,-1.8
017670,301500,0.33
017670,301500,0.0
017670,307000,1.82
017670,302500,-1.47
017670,303500,0.33
017670,303000,-0.16
017670,302000,-0.33
017670,301000,-0.33
017670,310000,2.99
017670,308500,-0.48
017670,319000,3.4
017670,315500,-1.1
017670,319000,1.11
017670,324000,1.57
017670,327000,0.93
017670,320000,-2.14
017670,314500,-1.72
017670,315500,0.32
017670,304500,-3.49
017670,300500,-1.31
017670,302500,0.67
017670,302500,0.0
017670,300000,-0.83
017670,296000,-1.33
017670,299500,1.18
017670,298500,-0.33
017670,298000,-0.17
017670,312000,4.7
017670,309500,-0.8
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,309500,0.0
017670,57900,8.43
017670,54500,-5.87
017670,54600,0.18
017670,55400,1.47
017670,56800,2.53
017670,55700,-1.94
017670,55800,0.18
017670,55100,-1.25
017670,55900,1.45
017670,55800,-0.18
017670,56000,0.36
017670,56200,0.36
017670,56000,-0.36
017670,58700,4.82
017670,60900,3.75
017670,61000,0.16
017670,61800,1.31
017670,62600,1.29
017670,62700,0.16
017670,61700,-1.59
017670,61300,-0.65
017670,61300,-0.65
017670,61300,0.0
017670,58300,-4.89
017670,57900,-0.69
017670,57200,-1.21
017670,57200,0.0
017670,58300,1.92
017670,57900,-0.69
017670,56400,-2.59
017670,56500,0.18
017670,56200,-0.53
017670,56100,-0.18
017670,56300,0.36
017670,56300,0.0
017670,55800,-0.89
017670,56200,0.72
017670,55800,-0.71
017670,56800,1.79
017670,57300,0.88
017670,56300,-1.75
017670,56300,0.0
017670,56600,0.53
017670,55500,-1.94
017670,56400,1.62
017670,56300,-0.18
017670,56400,0.18
017670,55400,-1.77
017670,55900,0.9
017670,56200,0.54
017670,55600,-1.07
017670,54900,-1.26
017670,54700,-0.36
017670,54800,0.18
017670,55300,0.91
017670,55500,0.36
017670,55000,-0.9
017670,54700,-0.55
017670,55000,0.55
017670,55000,0.0
017670,54000,-1.82
017670,53900,-0.19
017670,54600,1.3
017670,54500,-0.18
017670,54900,0.73
017670,56400,2.73
017670,56400,0.0
017670,56200,-0.35
017670,57000,1.42
017670,57100,0.18
017670,59300,3.85
017670,57800,-2.53
017670,58000,0.35
017670,57200,-1.38
017670,58100,1.57
017670,57100,-1.72
017670,57200,0.18
017670,58100,1.57
017670,57300,-1.38
017670,57000,-0.52
017670,58000,1.75
017670,58300,0.52
017670,56300,-3.43
017670,56900,1.07
017670,57200,0.53
017670,58500,2.27
017670,57700,-1.37
017670,57900,0.35
017670,58000,0.17
017670,60500,4.31
017670,62500,3.31
017670,62500,0.0
017670,61500,-1.6
017670,60500,-1.63
017670,59500,-1.65
017670,59800,0.5
017670,60400,1.0
017670,61300,1.49
017670,62000,1.14
017670,61600,-0.65
017670,59600,-3.25
017670,59000,-1.01
017670,56800,-3.73
017670,56700,-0.18
017670,57000,0.53
017670,57000,0.0
017670,57800,1.4
017670,58200,0.69
017670,57800,-0.69
017670,58100,0.52
017670,59100,1.72
017670,59600,0.85
017670,59800,0.34
017670,61000,2.01
017670,59100,-3.11
017670,60500,2.37
017670,58800,-2.81
017670,57800,-1.7
017670,58200,0.69
017670,57300,-1.55
017670,56500,-1.4
017670,56400,-0.18
017670,57000,1.06
017670,57200,0.35
017670,57100,-0.17
017670,57100,0.0
017670,56200,-1.58
017670,56600,0.71
017670,56200,-0.71
017670,56100,-0.18
017670,55600,-0.89
017670,55800,0.36
017670,54700,-1.97
017670,53700,-1.83
017670,51800,-3.54
017670,50900,-1.74
017670,51900,1.96
017670,52700,1.54
017670,52600,-0.19
017670,52000,-1.14
017670,53600,3.08
017670,54400,1.49
017670,54100,-0.55
017670,54500,0.74
017670,53000,-2.75
017670,52000,-1.89
017670,52800,1.54
017670,53600,1.52
017670,54200,1.12
017670,53800,-0.74
017670,53800,0.0
017670,54000,0.37
017670,55000,1.85
017670,55000,0.0
017670,55800,1.45
017670,54900,-1.61
017670,53500,-2.55
017670,54700,2.24
017670,54000,-1.28
017670,53300,-1.3
017670,52100,-2.25
017670,51800,-0.58
017670,51600,-0.39
017670,52400,1.55
017670,52600,0.38
017670,52800,0.38
017670,53600,1.52
017670,53600,0.0
017670,52800,-1.49
017670,53100,0.57
017670,53200,0.19
017670,53000,-0.38
017670,52900,-0.19
017670,52900,0.0
017670,52200,-1.32
017670,52600,0.77
017670,51900,-1.33
017670,51900,0.0
017670,51300,-1.16
017670,51200,-0.19
017670,51000,-0.39
017670,51400,0.78
017670,51100,-0.58
017670,51200,0.2
017670,52300,2.15
017670,51300,-1.91
017670,51300,0.0
017670,52000,1.36
017670,52100,0.19
